IID,GEBV
1008467,-15.8325
1008468,-24.5518
1008469,-23.7715
1008470,-14.8734
1008471,-19.6504
1008472,-17.2378
1008473,-21.9043
1008474,-13.1204
1008475,-14.8318
1008476,-19.8885
1008477,-11.6855
1008478,-16.3014
1008479,-11.0146
1008480,-24.0692
1008481,-30.977
1008482,-16.8623
1008483,-20.9555
1008484,-29.5022
1008485,-13.3192
1008486,-12.8986
1008487,-26.7206
1008488,-20.1587
1008489,-13.0657
1008490,-25.0743
1008491,-23.2069
1008492,-11.5512
1008493,-11.9797
1008494,-14.3314
1008495,-16.4429
1008496,-15.9349
1008497,-8.19093
1008498,-9.73423
1008499,-16.6387
1008500,-12.8707
1008501,-7.73826
1008502,-19.8407
1008503,-20.0531
1008504,-18.8886
1008505,-14.3942
1008506,-16.4104
1008507,-27.7753
1008508,-16.1413
1008509,-29.7836
1008510,-7.60384
1008511,-20.7487
1008512,-16.9661
1008513,-15.1705
1008514,-20.9123
1008515,-16.0513
1008516,-20.5319
1008517,-16.7146
1008518,-8.67323
1008519,-15.3318
1008520,-14.5564
1008521,-29.9182
1008522,-23.933
1008523,-12.1794
1008524,-19.8881
1008525,-14.4129
1008526,-12.1045
1008527,-19.9861
1008528,-17.0445
1008529,-8.64745
1008530,-14.7281
1008531,-15.7601
1008532,-16.9852
1008533,-14.7483
1008534,-11.7031
1008535,-12.4385
1008536,-21.5843
1008537,-12.8758
1008538,-10.3944
1008539,-29.0315
1008540,-19.8617
1008541,-11.0131
1008542,-17.4714
1008543,-13.7804
1008544,-12.8215
1008545,-14.5122
1008546,-12.477
1008547,-18.6955
1008548,-12.1782
1008549,-18.8537
1008550,-17.1073
1008551,-14.9853
1008552,-17.8615
1008553,-17.7328
1008554,-18.3785
1008555,-20.6139
1008556,-17.721
1008557,-16.939
1008558,-13.6162
1008559,-17.8971
1008560,-16.8993
1008561,-6.4761
1008562,-18.982
1008563,-14.3717
1008564,-9.96927
1008565,-11.4027
1008566,-21.7786
1008567,-16.0605
1008568,-19.4336
1008569,-28.3308
1008570,-7.12592
1008571,-14.8342
1008572,-18.0515
1008573,-8.23177
1008574,-22.7801
1008575,-19.8064
1008576,-20.9734
1008577,-16.2293
1008578,-20.99
1008579,-15.7747
1008580,-11.5422
1008581,-20.6417
1008582,-8.18067
1008583,-24.3058
1008584,-12.0893
1008585,-24.5997
1008586,-9.34701
1008587,-19.2487
1008588,-25.6685
1008589,-17.4528
1008590,-13.883
1008591,-14.0201
1008592,-20.6847
1008593,-21.0696
1008594,-5.37167
1008595,-24.5608
1008596,-19.4468
1008597,-20.9574
1008598,-27.3411
1008599,-12.5738
1008600,-18.6276
1008601,-11.7437
1008602,-20.6704
1008603,-19.47
1008604,-16.9916
1008605,-17.6622
1008606,-13.7339
1008607,-19.9135
1008608,-12.6981
1008609,-18.7383
1008610,-20.4885
1008611,-16.7321
1008612,-24.1481
1008613,-18.1818
1008614,-19.7746
1008615,-16.3263
1008616,-33.192
1008617,-23.6378
1008618,-24.6232
1008619,-18.1616
1008620,-25.9139
1008621,-25.293
1008622,-23.7222
1008623,-8.43738
1008624,-11.3314
1008625,-13.3369
1008626,-17.8478
1008627,-18.3056
1008628,-18.1409
1008629,-15.7105
1008630,-22.0167
1008631,-22.7089
1008632,-15.6229
1008633,-20.7119
1008634,-14.4456
1008635,-20.0741
1008636,-13.7233
1008637,-13.4391
1008638,-29.2551
1008639,-17.0225
1008640,-13.5731
1008641,-25.4354
1008642,-18.3806
1008643,-22.7969
1008644,-24.3947
1008645,-15.4806
1008646,-22.1806
1008647,-14.1907
1008648,-7.9303
1008649,-13.0529
1008650,-22.1427
1008651,-13.3482
1008652,-18.8171
1008653,-23.4913
1008654,-7.62224
1008655,-27.9507
1008656,-16.8102
1008657,-19.2847
1008658,-5.42098
1008659,-12.7847
1008660,-12.9818
1008661,-15.7938
1008662,-10.1606
1008663,-30.5776
1008664,-20.9481
1008665,-0.7126
1008666,-15.889
1008667,-14.9471
1008668,-15.6614
1008669,-20.8111
1008670,-22.2636
1008671,-17.5426
1008672,-18.7589
1008673,-9.02939
1008674,-22.6892
1008675,-17.0815
1008676,-20.9844
1008677,-25.0347
1008678,-25.1819
1008679,-13.7903
1008680,-15.0273
1008681,-6.70895
1008682,-16.7814
1008683,-10.8925
1008684,-17.7617
1008685,-21.8377
1008686,-19.5057
1008687,-23.7297
1008688,-10.6792
1008689,-4.14165
1008690,-23.1302
1008691,-20.5788
1008692,-18.0461
1008693,-13.3215
1008694,-17.0936
1008695,-22.003
1008696,-14.5242
1008697,-14.5471
1008698,-11.5609
1008699,-13.8624
1008700,-7.33099
1008701,-1.97921
1008702,-21.9921
1008703,-17.1308
1008704,-14.5118
1008705,-10.6107
1008706,-18.9235
1008707,-8.50422
1008708,-16.2087
1008709,-24.067
1008710,-19.3646
1008711,-23.8108
1008712,-7.27057
1008713,-12.4638
1008714,-11.4272
1008715,-21.1181
1008716,-18.5209
1008717,-18.4592
1008718,-10.5841
1008719,-15.829
1008720,-18.1141
1008721,-23.1375
1008722,-10.916
1008723,-20.4945
1008724,-20.8541
1008725,-21.9069
1008726,-15.5475
1008727,-16.5108
1008728,-11.1881
1008729,-19.4641
1008730,-18.7514
1008731,-15.9505
1008732,-19.3433
1008733,-22.4152
1008734,-18.7873
1008735,-14.2987
1008736,-20.8618
1008737,-16.3499
1008738,-14.4311
1008739,-23.8449
1008740,-14.8134
1008741,-7.33753
1008742,-7.72141
1008743,-15.8785
1008744,-23.6834
1008745,-17.2996
1008746,-19.3134
1008747,-30.024
1008748,-8.5792
1008749,-25.0312
1008750,-15.5532
1008751,-23.6352
1008752,-25.2273
1008753,-19.5239
1008754,-9.55946
1008755,-6.27883
1008756,-20.5216
1008757,-13.8611
1008758,-3.15676
1008759,-15.9242
1008760,-18.1554
1008761,-19.1405
1008762,-23.3548
1008763,-14.6678
1008764,-13.4883
1008765,-20.3263
1008766,-10.8616
1008767,-19.4069
1008768,-17.959
1008769,-21.9136
1008770,-23.8692
1008771,-18.0671
1008772,-14.2494
1008773,-4.57845
1008774,-25.1237
1008775,-13.7929
1008776,-20.765
1008777,-6.93936
1008778,-21.2998
1008779,-18.446
1008780,-20.7038
1008781,-14.9686
1008782,-16.9596
1008783,-8.01216
1008784,-14.4851
1008785,-16.2159
1008786,-14.5198
1008787,-18.2724
1008788,-24.9361
1008789,-16.9124
1008790,-20.9626
1008791,-13.7651
1008792,-10.1966
1008793,-32.3878
1008794,-19.7205
1008795,-21.1505
1008796,-12.3812
1008797,-16.5901
1008798,-16.2616
1008799,-20.5411
1008800,-20.693
1008801,-22.0069
1008802,-20.0249
1008803,-14.6187
1008804,-18.8781
1008805,-19.2017
1008806,-20.6071
1008807,-18.9386
1008808,-10.1007
1008809,-8.96336
1008810,-21.4226
1008811,-15.3233
1008812,-21.1815
1008813,-15.4051
1008814,-24.303
1008815,-21.7132
1008816,-16.2703
1008817,-23.9941
1008818,-23.8572
1008819,-11.2267
1008820,-15.6627
1008821,-14.3406
1008822,-18.1315
1008823,-8.14006
1008824,-19.7198
1008825,-18.295
1008826,-16.6667
1008827,-10.8614
1008828,-20.3419
1008829,-13.2941
1008830,-20.0387
1008831,-22.6403
1008832,-9.69158
1008833,-14.146
1008834,-20.5513
1008835,-19.3543
1008836,-7.48107
1008837,-17.5926
1008838,-16.495
1008839,-7.1676
1008840,-20.6648
1008841,-10.2514
1008842,-18.2366
1008843,-18.657
1008844,-28.2146
1008845,-12.22
1008846,-14.4077
1008847,-17.5904
1008848,-17.4232
1008849,-25.5624
1008850,-24.0437
1008851,-28.4088
1008852,-24.4476
1008853,-26.0772
1008854,-20.3146
1008855,-12.1563
1008856,-13.9272
1008857,-15.3829
1008858,-27.0934
1008859,-27.9083
1008860,-19.036
1008861,-17.121
1008862,-22.6113
1008863,-16.267
1008864,-12.025
1008865,-15.63
1008866,-26.1926
1008867,-3.37584
1008868,-16.302
1008869,-13.1495
1008870,-22.4217
1008871,-24.6836
1008872,-21.2856
1008873,-12.7102
1008874,-15.1691
1008875,-14.5227
1008876,-14.4662
1008877,-8.90255
1008878,-14.8094
1008879,-11.1604
1008880,-16.7721
1008881,-10.5782
1008882,-19.3355
1008883,-22.4295
1008884,-21.3179
1008885,-27.4602
1008886,-12.0782
1008887,-18.4277
1008888,-13.6497
1008889,-32.4334
1008890,-15.8514
1008891,-15.0323
1008892,-19.1167
1008893,-21.0329
1008894,-14.9283
1008895,-13.8748
1008896,-10.9488
1008897,-20.1207
1008898,-11.4558
1008899,-21.1134
1008900,-17.4958
1008901,-18.5034
1008902,-21.685
1008903,-23.9389
1008904,-13.6327
1008905,-14.8699
1008906,-10.3177
1008907,-24.358
1008908,-20.8366
1008909,-17.4776
1008910,-24.9388
1008911,-18.8531
1008912,-10.0167
1008913,-10.0931
1008914,-21.4576
1008915,-16.0338
1008916,-23.3447
1008917,-29.7748
1008918,-11.7865
1008919,-18.6314
1008920,-19.639
1008921,-10.3923
1008922,-22.1029
1008923,-2.69279
1008924,-20.3174
1008925,-11.3229
1008926,-22.5699
1008927,-18.4982
1008928,-9.47639
1008929,-10.8708
1008930,-10.78
1008931,-17.2535
1008932,-18.0326
1008933,-14.4054
1008934,-10.8225
1008935,-17.5698
1008936,-13.6715
1008937,-11.4463
1008938,-22.1825
1008939,-11.0634
1008940,-15.1755
1008941,-13.9674
1008942,-8.64135
1008943,-14.2232
1008944,-14.8889
1008945,-26.8214
1008946,-14.4102
1008947,-17.4699
1008948,-12.2332
1008949,-21.8155
1008950,-23.7786
1008951,-19.8692
1008952,-32.1417
1008953,-24.5861
1008954,-17.6005
1008955,-21.1878
1008956,-13.4134
1008957,-15.1006
1008958,-17.2628
1008959,-14.1042
1008960,-10.8438
1008961,-13.4158
1008962,-15.722
1008963,-19.9831
1008964,-6.2483
1008965,-14.6222
1008966,-18.1175
1008967,-14.1572
1008968,-24.8112
1008969,-15.0938
1008970,-20.0651
1008971,-17.3489
1008972,-9.48463
1008973,-20.404
1008974,-15.358
1008975,-10.7993
1008976,-21.76
1008977,-18.2355
1008978,-15.6209
1008979,-8.55644
1008980,-10.8602
1008981,-10.4388
1008982,-16.3604
1008983,-17.6995
1008984,-11.6351
1008985,-17.4606
1008986,-23.8969
1008987,-25.5983
1008988,-23.1781
1008989,-17.6699
1008990,-20.6447
1008991,-12.1638
1008992,-18.4261
1008993,-15.0005
1008994,-19.0525
1008995,-15.2923
1008996,-13.3063
1008997,-10.9724
1008998,-10.0872
1008999,-27.6553
1009000,-19.2777
1009001,-22.6832
1009002,-13.4637
1009003,-8.2673
1009004,-9.78627
1009005,-12.3724
1009006,-15.5635
1009007,-26.3707
1009008,-13.4584
1009009,-23.2206
1009010,-12.695
1009011,-9.16074
1009012,-18.1785
1009013,-28.4892
1009014,-24.42
1009015,-18.0588
1009016,-19.9512
1009017,-6.95329
1009018,-14.315
1009019,-27.9961
1009020,-17.0868
1009021,-28.0081
1009022,-23.4208
1009023,-23.2415
1009024,-7.01717
1009025,-12.7353
1009026,-8.23246
1009027,-23.1045
1009028,-13.5819
1009029,-11.9268
1009030,-19.7029
1009031,-30.947
1009032,-19.4799
1009033,-19.3992
1009034,-8.04264
1009035,-17.1216
1009036,-23.7893
1009037,-20.025
1009038,-15.1079
1009039,-23.1132
1009040,-14.4644
1009041,-23.6755
1009042,-15.0767
1009043,-20.6938
1009044,-15.7262
1009045,-17.935
1009046,-9.071
1009047,-18.2619
1009048,-17.279
1009049,-13.7584
1009050,-13.7907
1009051,-20.0777
1009052,-19.5406
1009053,-25.0178
1009054,-15.5432
1009055,-22.9294
1009056,-31.0928
1009057,-19.7606
1009058,-22.7111
1009059,-20.0291
1009060,-15.5023
1009061,-7.70135
1009062,-11.33
1009063,-20.4279
1009064,-17.8801
1009065,-12.7882
1009066,-16.73
1009067,-31.0507
1009068,-20.2091
1009069,-22.6011
1009070,-24.2608
1009071,-14.6077
1009072,-18.8216
1009073,-22.0443
1009074,-10.2512
1009075,-20.8876
1009076,-3.35896
1009077,-19.6823
1009078,-20.8557
1009079,-12.3969
1009080,-15.696
1009081,-22.8906
1009082,-12.154
1009083,-22.6196
1009084,-18.3616
1009085,-24.0122
1009086,-19.974
1009087,-27.6119
1009088,-16.7428
1009089,-24.9971
1009090,-16.0969
1009091,-16.6797
1009092,-11.5805
1009093,-15.5341
1009094,-5.36144
1009095,-12.1302
1009096,-27.1307
1009097,-22.0119
1009098,-14.4722
1009099,-12.1736
1009100,-21.6063
1009101,-17.2856
1009102,-13.8695
1009103,-30.1476
1009104,-12.7961
1009105,-21.3796
1009106,-23.2312
1009107,-15.6941
1009108,-18.1346
1009109,-20.6907
1009110,-7.281
1009111,-21.0271
1009112,-19.2072
1009113,-23.9048
1009114,-15.2081
1009115,-22.9365
1009116,-18.4335
1009117,-25.9646
1009118,-18.8632
1009119,-14.6473
1009120,-22.8417
1009121,-8.93029
1009122,-15.7581
1009123,-24.4206
1009124,-15.7982
1009125,-10.0376
1009126,-9.76245
1009127,-11.8744
1009128,-17.8509
1009129,-24.2864
1009130,-18.2483
1009131,-16.0162
1009132,-10.4294
1009133,-20.3141
1009134,-23.2276
1009135,-19.1671
1009136,-20.7584
1009137,-18.7979
1009138,-15.8507
1009139,-18.0826
1009140,-19.7013
1009141,-20.7377
1009142,-7.88672
1009143,-15.4399
1009144,-9.28691
1009145,-6.02628
1009146,-12.2543
1009147,-13.4542
1009148,-10.9385
1009149,-8.5985
1009150,-10.8106
1009151,-15.466
1009152,-12.4481
1009153,-28.0035
1009154,-18.6339
1009155,-18.9624
1009156,-12.3262
1009157,-17.5377
1009158,-14.7974
1009159,-22.3943
1009160,-12.6974
1009161,-14.2064
1009162,-20.0843
1009163,-14.8728
1009164,-15.3838
1009165,-14.7609
1009166,-13.2031
1009167,-26.1558
1009168,-5.01387
1009169,-19.0994
1009170,-26.0489
1009171,-18.5181
1009172,-12.6974
1009173,-12.1307
1009174,-5.65868
1009175,-11.9442
1009176,-19.6064
1009177,-17.0342
1009178,-8.74271
1009179,-11.9595
1009180,-10.3623
1009181,-24.0359
1009182,-15.9967
1009183,-9.51302
1009184,-19.6041
1009185,-23.9078
1009186,-15.5956
1009187,-17.6298
1009188,-19.7897
1009189,-16.8902
1009190,-13.6668
1009191,-23.4837
1009192,-21.6591
1009193,-24.0154
1009194,-7.3893
1009195,-14.232
1009196,-13.9911
1009197,-24.8144
1009198,-12.4696
1009199,-6.66288
1009200,-21.2996
1009201,-18.4435
1009202,-14.798
1009203,-21.4621
1009204,-15.3588
1009205,-11.4933
1009206,-16.3613
1009207,-25.2916
1009208,-15.6345
1009209,-18.3507
1009210,-12.8609
1009211,-28.1565
1009212,-13.49
1009213,-12.4924
1009214,-12.6049
1009215,-19.2319
1009216,-22.7011
1009217,-11.6815
1009218,-16.973
1009219,-14.6271
1009220,-25.7423
1009221,-3.68711
1009222,-23.5222
1009223,-17.0512
1009224,-19.7011
1009225,-12.9161
1009226,-11.9181
1009227,-16.6458
1009228,-36.5208
1009229,-30.6721
1009230,-10.0752
1009231,-22.0186
1009232,-17.1834
1009233,-18.5176
1009234,-24.0776
1009235,-21.6294
1009236,-14.4918
1009237,-13.9843
1009238,-23.4073
1009239,-13.8726
1009240,-15.2513
1009241,-17.4163
1009242,-12.2247
1009243,-15.7059
1009244,-6.36891
1009245,-26.3716
1009246,-21.8022
1009247,-22.7197
1009248,-19.4349
1009249,-19.9114
1009250,-19.1177
1009251,-21.9491
1009252,-21.3241
1009253,-16.3972
1009254,-14.1181
1009255,-17.0158
1009256,-16.5078
1009257,-16.0771
1009258,-30.3917
1009259,-21.4058
1009260,-18.3348
1009261,-18.6064
1009262,-8.00655
1009263,-18.3096
1009264,-8.85739
1009265,-24.6518
1009266,-18.747
1009267,-17.4218
1009268,-17.5762
1009269,-11.9731
1009270,-14.3692
1009271,-17.2638
1009272,-11.5548
1009273,-23.6645
1009274,-10.0566
1009275,-16.7562
1009276,-19.4092
1009277,-21.1068
1009278,-18.4212
1009279,-6.37077
1009280,-13.3416
1009281,-13.762
1009282,-14.8151
1009283,-22.9599
1009284,-22.8496
1009285,-20.7057
1009286,-20.5712
1009287,-23.1734
1009288,-21.3571
1009289,-16.9875
1009290,-8.94141
1009291,-26.2692
1009292,-14.3564
1009293,-9.77889
1009294,-13.8784
1009295,-18.4655
1009296,-22.5184
1009297,-17.0867
1009298,-17.7795
1009299,-19.2151
1009300,-14.5819
1009301,-22.9727
1009302,-20.6226
1009303,-29.7471
1009304,-6.85004
1009305,-14.8286
1009306,-14.9352
1009307,-17.912
1009308,-10.6824
1009309,-20.0374
1009310,-12.6052
1009311,-23.8414
1009312,-25.9287
1009313,-21.203
1009314,-17.2468
1009315,-19.4914
1009316,-27.0477
1009317,-10.2959
1009318,-8.47023
1009319,-22.899
1009320,-19.9268
1009321,-21.5796
1009322,-15.0922
1009323,-21.7076
1009324,-12.9932
1009325,-15.354
1009326,-27.1409
1009327,-18.5065
1009328,-18.857
1009329,-17.4593
1009330,-21.6145
1009331,-12.299
1009332,-18.0768
1009333,-27.9929
1009334,-21.7168
1009335,-14.0401
1009336,-17.1674
1009337,-3.23382
1009338,-16.4595
1009339,-12.2325
1009340,-21.9526
1009341,-16.6307
1009342,-10.5526
1009343,-12.6262
1009344,-11.9763
1009345,-16.7973
1009346,-26.9221
1009347,-20.1667
1009348,-19.4437
1009349,-23.7109
1009350,-19.3637
1009351,-13.3142
1009352,-17.7321
1009353,-30.6541
1009354,-24.446
1009355,-17.24
1009356,-15.2983
1009357,-16.2641
1009358,-17.8985
1009359,-16.0401
1009360,-25.6427
1009361,-15.6273
1009362,-20.322
1009363,-26.1213
1009364,-31.8352
1009365,-9.32821
1009366,-18.2929
1009367,-18.7748
1009368,-21.3361
1009369,-11.4029
1009370,-16.3751
1009371,-16.3653
1009372,-9.49727
1009373,-29.0993
1009374,-21.4256
1009375,-24.0026
1009376,-22.1363
1009377,-15.1277
1009378,-12.6082
1009379,-11.4979
1009380,-24.3473
1009381,-8.80344
1009382,-12.7226
1009383,-15.7302
1009384,-16.677
1009385,-16.5188
1009386,-19.1892
1009387,-25.0957
1009388,-11.1444
1009389,-17.2636
1009390,-15.2979
1009391,-12.2583
1009392,-14.0377
1009393,-11.2515
1009394,-15.2918
1009395,-11.3214
1009396,-11.5779
1009397,-19.5449
1009398,-13.7205
1009399,-11.1879
1009400,-18.384
1009401,-28.6868
1009402,-10.7408
1009403,-28.6525
1009404,-15.8439
1009405,-19.8098
1009406,-20.5349
1009407,-15.8197
1009408,-6.43544
1009409,-17.7971
1009410,-20.1931
1009411,-7.80121
1009412,-26.0491
1009413,-21.8928
1009414,-20.9865
1009415,-24.1728
1009416,-7.09291
1009417,-26.3411
1009418,-12.854
1009419,-16.3994
1009420,-19.4593
1009421,-23.1952
1009422,-18.2279
1009423,-18.9836
1009424,-13.6442
1009425,-18.5437
1009426,-13.9551
1009427,-24.9602
1009428,-31.402
1009429,-16.2607
1009430,-19.2713
1009431,-28.7989
1009432,-20.9788
1009433,-16.8055
1009434,-28.09
1009435,-21.7403
1009436,-20.1979
1009437,-17.2821
1009438,-15.7595
1009439,-18.5246
1009440,-15.922
1009441,-15.4148
1009442,-16.687
1009443,-14.1105
1009444,-26.8421
1009445,-17.1807
1009446,-16.9406
1009447,-16.0289
1009448,-6.96521
1009449,-20.6701
1009450,-17.4436
1009451,-20.4836
1009452,-7.45964
1009453,-17.4225
1009454,-21.834
1009455,-23.9929
1009456,-13.4793
1009457,-16.867
1009458,-16.2166
1009459,-5.47475
1009460,-16.5784
1009461,-22.3982
1009462,-14.8275
1009463,-16.5425
1009464,-12.0642
1009465,-30.7793
1009466,-24.923
1009467,-21.5457
1009468,-6.51828
1009469,-24.3016
1009470,-15.8613
1009471,-12.3339
1009472,-28.1503
1009473,-22.318
1009474,-15.0892
1009475,-18.2822
1009476,-30.8974
1009477,-16.3946
1009478,-21.6152
1009479,-21.241
1009480,-29.0591
1009481,-13.8824
1009482,-26.9296
1009483,-12.644
1009484,-9.62977
1009485,-18.4523
1009486,-19.6412
1009487,-20.5696
1009488,-19.1742
1009489,-15.2363
1009490,-16.7873
1009491,-20.0573
1009492,-15.4634
1009493,-7.84942
1009494,-19.3434
1009495,-23.4091
1009496,-24.2597
1009497,-16.28
1009498,-27.2861
1009499,-15.0474
1009500,-18.9084
1009501,-23.521
1009502,-18.5257
1009503,-23.2575
1009504,-20.0855
1009505,-9.12281
1009506,-22.1656
1009507,-14.4389
1009508,-16.448
1009509,-7.82358
1009510,-18.8613
1009511,-28.0582
1009512,-17.7578
1009513,-20.2011
1009514,-22.2472
1009515,-16.5254
1009516,-18.8097
1009517,-17.2695
1009518,-30.9624
1009519,-21.5574
1009520,-18.1124
1009521,-24.6835
1009522,-15.4788
1009523,-11.1879
1009524,-20.6908
1009525,-17.1572
1009526,-12.0512
1009527,-21.4434
1009528,-17.1607
1009529,-17.7359
1009530,-9.20565
1009531,-8.63024
1009532,-21.413
1009533,-20.5448
1009534,-23.1654
1009535,-12.7242
1009536,-20.4054
1009537,-16.7269
1009538,-12.3512
1009539,-15.0285
1009540,-16.7428
1009541,-12.7043
1009542,-24.3562
1009543,-19.5536
1009544,-7.5688
1009545,-19.0898
1009546,-18.2534
1009547,-11.8869
1009548,-14.7215
1009549,-29.0438
1009550,-15.0523
1009551,-20.155
1009552,-24.1779
1009553,-21.0287
1009554,-15.9646
1009555,-19.0635
1009556,-16.003
1009557,-11.5933
1009558,-11.4098
1009559,-23.0391
1009560,-12.4884
1009561,-26.7871
1009562,-18.4038
1009563,-15.0488
1009564,-14.5032
1009565,-12.6993
1009566,-24.8554
1009567,-20.3068
1009568,-18.3007
1009569,-9.28978
1009570,-5.28538
1009571,-15.3922
1009572,-13.85
1009573,-11.1624
1009574,-16.8702
1009575,-25.7081
1009576,-17.3424
1009577,-19.9147
1009578,-12.0906
1009579,-10.0242
1009580,-18.489
1009581,-9.94566
1009582,-21.9045
1009583,-20.8406
1009584,-13.3543
1009585,-8.73487
1009586,-14.5161
1009587,-17.9566
1009588,-22.9665
1009589,-16.9242
1009590,-18.531
1009591,-18.29
1009592,-16.8878
1009593,-8.68782
1009594,-11.2832
1009595,-19.1905
1009596,-11.6655
1009597,-20.1668
1009598,-21.3951
1009599,-11.593
1009600,-24.6042
1009601,-18.2352
1009602,-11.9137
1009603,-16.9997
1009604,-14.8142
1009605,-19.0698
1009606,-11.7517
1009607,-6.11625
1009608,-26.1395
1009609,-13.9012
1009610,-20.2375
1009611,-15.9184
1009612,-22.2393
1009613,-14.2658
1009614,-11.6314
1009615,-23.7286
1009616,-15.7186
1009617,-23.8751
1009618,-17.8303
1009619,-10.1647
1009620,-20.0573
1009621,-20.4176
1009622,-11.9436
1009623,-17.3108
1009624,-17.9189
1009625,-12.2206
1009626,-16.0398
1009627,-27.104
1009628,-7.28397
1009629,-14.2724
1009630,-23.7711
1009631,-10.0179
1009632,-20.3602
1009633,-15.0683
1009634,-20.2913
1009635,-14.2235
1009636,-16.4278
1009637,-24.8345
1009638,-17.6468
1009639,-8.32651
1009640,-14.9068
1009641,-17.1896
1009642,-16.5185
1009643,-22.5794
1009644,-23.3982
1009645,-17.0245
1009646,-14.2857
1009647,-17.9575
1009648,-18.677
1009649,-20.6083
1009650,-15.8368
1009651,-12.7316
1009652,-15.4235
1009653,-26.5272
1009654,-15.8711
1009655,-20.9341
1009656,-13.9851
1009657,-11.5673
1009658,-15.5541
1009659,-19.6569
1009660,-11.941
1009661,-17.4586
1009662,-10.0066
1009663,-15.4095
1009664,-29.7454
1009665,-17.6832
1009666,-21.3507
1009667,-23.9339
1009668,-18.1361
1009669,-25.9423
1009670,-20.2025
1009671,-16.9484
1009672,-13.4145
1009673,-20.8359
1009674,-20.1713
1009675,-23.5956
1009676,-22.6687
1009677,-22.5284
1009678,-21.4003
1009679,-14.5261
1009680,-19.8281
1009681,-17.1384
1009682,-13.4925
1009683,-16.9471
1009684,-25.6581
1009685,-19.2951
1009686,-17.8232
1009687,-9.98262
1009688,-11.9082
1009689,-12.2713
1009690,-24.9966
1009691,-23.774
1009692,-26.082
1009693,-8.0348
1009694,-18.1579
1009695,-23.6558
1009696,-11.9245
1009697,-23.6053
1009698,-12.4889
1009699,-19.8375
1009700,-12.6752
1009701,3.4061
1009702,-20.5333
1009703,-3.71238
1009704,-24.4746
1009705,-12.1246
1009706,-25.3966
1009707,-23.4903
1009708,-14.5117
1009709,-12.8735
1009710,-20.5882
1009711,-14.647
1009712,-24.1255
1009713,-17.0633
1009714,-12.3315
1009715,-18.8847
1009716,-26.4464
1009717,-23.0226
1009718,-15.9538
1009719,-30.2098
1009720,-14.4013
1009721,-3.38641
1009722,-21.6605
1009723,-8.80725
1009724,-23.0634
1009725,-11.1168
1009726,-5.35167
1009727,-19.3574
1009728,-12.3511
1009729,-15.5409
1009730,-19.6474
1009731,-20.3818
1009732,-22.9137
1009733,-8.52068
1009734,-10.1094
1009735,-16.0247
1009736,-19.6842
1009737,-5.83266
1009738,-16.8139
1009739,-20.5785
1009740,-24.9726
1009741,-12.7197
1009742,-16.9086
1009743,-8.40887
1009744,-10.2532
1009745,-10.6083
1009746,-26.6037
1009747,-8.42892
1009748,-16.2201
1009749,-25.5405
1009750,-12.4992
1009751,-22.0061
1009752,-22.3324
1009753,-12.1936
1009754,-19.4683
1009755,-26.9177
1009756,-17.1195
1009757,-11.6711
1009758,-11.3535
1009759,-20.0415
1009760,-22.8469
1009761,-7.38777
1009762,-8.60379
1009763,-13.9433
1009764,-11.4271
1009765,-26.2239
1009766,-5.61019
1009767,-17.093
1009768,-18.9287
1009769,-20.0531
1009770,-18.913
1009771,-11.9958
1009772,-19.8759
1009773,0.732444
1009774,-22.9468
1009775,-19.5098
1009776,-21.3387
1009777,-20.8236
1009778,-24.5104
1009779,-26.4064
1009780,-3.40993
1009781,-21.0362
1009782,-21.4348
1009783,-27.9022
1009784,-14.0324
1009785,-20.1912
1009786,-18.3371
1009787,-17.7268
1009788,-27.4054
1009789,-13.7003
1009790,-27.9639
1009791,-20.0933
1009792,-9.80337
1009793,-20.9442
1009794,-17.9688
1009795,-11.549
1009796,-10.7305
1009797,-21.608
1009798,-19.4049
1009799,-21.8009
1009800,-23.9338
1009801,-24.5262
1009802,-15.4512
1009803,-8.16078
1009804,-21.4485
1009805,-9.31767
1009806,-22.157
1009807,-13.6759
1009808,-12.9147
1009809,-10.9035
1009810,-12.5285
1009811,-4.83555
1009812,-19.6292
1009813,-17.127
1009814,-15.4941
1009815,-19.1767
1009816,-16.1973
1009817,-22.4872
1009818,-17.6002
1009819,-17.8876
1009820,-20.6824
1009821,-9.04158
1009822,-13.3948
1009823,-12.7611
1009824,-16.7667
1009825,-10.6458
1009826,-15.9849
1009827,-7.94
1009828,-20.084
1009829,-11.8686
1009830,-15.5444
1009831,-8.83114
1009832,-13.7716
1009833,-15.1436
1009834,-18.0683
1009835,-24.4576
1009836,-20.226
1009837,-20.9773
1009838,-12.9545
1009839,-14.042
1009840,-14.3259
1009841,-20.8229
1009842,-12.431
1009843,-25.0214
1009844,-9.32075
1009845,-13.1602
1009846,-13.3287
1009847,-19.6623
1009848,-20.4634
1009849,-12.1621
1009850,-16.253
1009851,-14.7653
1009852,-34.7086
1009853,-14.3146
1009854,-11.5445
1009855,-20.71
1009856,-24.3935
1009857,-14.1529
1009858,-9.87336
1009859,-16.3116
1009860,-10.6853
1009861,-19.384
1009862,-17.016
1009863,-12.4267
1009864,-19.7991
1009865,-13.0808
1009866,-19.2254
1009867,-9.06671
1009868,-18.2172
1009869,-19.2668
1009870,-12.1626
1009871,-18.082
1009872,-21.8925
1009873,-16.8541
1009874,-20.7394
1009875,-21.8574
1009876,-18.2789
1009877,-18.4448
