IID Py intercept R
1008736 -5.76408 1 1
1008737 6.38664 1 1
1008738 2.52705 1 1
1008739 2.38895 1 1
1008740 -1.40744 1 1
1008741 7.40484 1 1
1008742 -2.87971 1 1
1008743 -0.73252 1 1
1008744 -7.7848 1 1
1008745 3.98082 1 1
1008746 2.02098 1 1
1008747 3.503 1 1
1008748 3.13637 1 1
1008749 1.07682 1 1
1008750 0.698558 1 1
1008751 4.30396 1 1
1008752 -0.665323 1 1
1008753 2.17792 1 1
1008754 -1.57986 1 1
1008755 15.9117 1 1
1008756 -4.71007 1 1
1008757 3.51733 1 1
1008758 1.87673 1 1
1008759 -3.53016 1 1
1008760 8.06191 1 1
1008761 -1.47987 1 1
1008762 -5.2716 1 1
1008763 2.65702 1 1
1008764 -4.76052 1 1
1008765 0.685782 1 1
1008766 4.56063 1 1
1008767 0.302951 1 1
1008768 0.825481 1 1
1008769 0.113909 1 1
1008770 -1.70913 1 1
1008771 1.46521 1 1
1008772 -0.469998 1 1
1008773 1.78365 1 1
1008774 -7.30111 1 1
1008775 8.31288 1 1
1008776 0.0978951 1 1
1008777 -2.38245 1 1
1008778 2.94358 1 1
1008779 -7.35149 1 1
1008780 1.56765 1 1
1008781 -3.06256 1 1
1008782 5.14024 1 1
1008783 0.384365 1 1
1008784 1.61128 1 1
1008785 -0.345574 1 1
1008786 -5.94277 1 1
1008787 -3.39786 1 1
1008788 0.240317 1 1
1008789 2.85722 1 1
1008790 -3.24965 1 1
1008791 -6.55219 1 1
1008792 9.13482 1 1
1008793 1.91283 1 1
1008794 -5.42258 1 1
1008795 -2.72054 1 1
1008796 -4.03574 1 1
1008797 8.76286 1 1
1008798 2.29279 1 1
1008799 2.48321 1 1
1008800 -11.4218 1 1
1008801 10.2766 1 1
1008802 -5.73559 1 1
1008803 0.663823 1 1
1008804 -2.23088 1 1
1008805 5.78718 1 1
1008806 -4.608 1 1
1008807 5.4145 1 1
1008808 -2.19843 1 1
1008809 -3.25753 1 1
1008810 0.288182 1 1
1008811 3.60432 1 1
1008812 0.506296 1 1
1008813 14.3943 1 1
1008814 -4.40993 1 1
1008815 4.52735 1 1
1008816 -5.82651 1 1
1008817 -3.08924 1 1
1008818 2.56787 1 1
1008819 -2.66897 1 1
1008820 -8.20069 1 1
1008821 2.03561 1 1
1008822 3.83967 1 1
1008823 5.48956 1 1
1008824 -0.260784 1 1
1008825 -4.30734 1 1
1008826 2.54507 1 1
1008827 3.1335 1 1
1008828 4.02337 1 1
1008829 6.81539 1 1
1008830 -0.772069 1 1
1008831 -3.67383 1 1
1008832 0.953164 1 1
1008833 4.56656 1 1
1008834 -0.611022 1 1
1008835 6.83492 1 1
1008836 7.32211 1 1
1008837 -4.79185 1 1
1008838 4.82579 1 1
1008839 -1.16435 1 1
1008840 -0.267106 1 1
1008841 2.52158 1 1
1008842 0.627941 1 1
1008843 2.21236 1 1
1008844 2.33279 1 1
1008845 -0.0625353 1 1
1008846 1.64929 1 1
1008847 -3.42934 1 1
1008848 3.29551 1 1
1008849 -4.40441 1 1
1008850 -0.118553 1 1
1008851 -5.31 1 1
1008852 -5.73446 1 1
1008853 -1.4584 1 1
1008854 5.76607 1 1
1008855 -2.95867 1 1
1008856 -3.65073 1 1
1008857 -2.96079 1 1
1008858 -13.1921 1 1
1008859 1.29803 1 1
1008860 4.24939 1 1
1008861 -8.76841 1 1
1008862 -2.70257 1 1
1008863 2.33421 1 1
1008864 -0.765993 1 1
1008865 4.75381 1 1
1008866 -6.35881 1 1
1008867 3.78749 1 1
1008868 -1.9041 1 1
1008869 -3.59773 1 1
1008870 7.13603 1 1
1008871 -5.66676 1 1
1008872 6.14702 1 1
1008873 4.7085 1 1
1008874 -3.63541 1 1
1008875 3.16323 1 1
1008876 2.80787 1 1
1008877 4.08309 1 1
1008878 -6.46662 1 1
1008879 -1.00063 1 1
1008880 -0.629546 1 1
1008881 0.607916 1 1
1008882 -0.330723 1 1
1008883 2.14584 1 1
1008884 8.80402 1 1
1008885 -7.60668 1 1
1008886 2.6135 1 1
1008887 2.29706 1 1
1008888 -3.9615 1 1
1008889 -6.13849 1 1
1008890 -0.794417 1 1
1008891 0.0409622 1 1
1008892 -0.863338 1 1
1008893 1.35542 1 1
1008894 -0.580712 1 1
1008895 -0.377124 1 1
1008896 -1.16165 1 1
1008897 -2.06139 1 1
1008898 -0.21264 1 1
1008899 -0.85882 1 1
1008900 1.89985 1 1
1008901 -1.38077 1 1
1008902 -4.05026 1 1
1008903 -1.50556 1 1
1008904 10.8258 1 1
1008905 -0.108278 1 1
1008906 2.3398 1 1
1008907 -3.73873 1 1
1008908 -5.63866 1 1
1008909 0.241098 1 1
1008910 -1.4907 1 1
1008911 4.70938 1 1
1008912 6.42578 1 1
1008913 7.68321 1 1
1008914 -2.03433 1 1
1008915 -0.243672 1 1
1008916 -1.90682 1 1
1008917 -2.46691 1 1
1008918 -1.15422 1 1
1008919 -1.48566 1 1
1008920 5.4007 1 1
1008921 4.23792 1 1
1008922 -0.287119 1 1
1008923 6.35242 1 1
1008924 0.735643 1 1
1008925 -1.22137 1 1
1008926 -8.49676 1 1
1008927 5.22496 1 1
1008928 -5.0043 1 1
1008929 3.88329 1 1
1008930 5.45978 1 1
1008931 0.50471 1 1
1008932 2.09109 1 1
1008933 0.799417 1 1
1008934 0.450994 1 1
1008935 -0.57108 1 1
1008936 -1.03328 1 1
1008937 4.76752 1 1
1008938 -3.39604 1 1
1008939 -3.94298 1 1
1008940 -4.99907 1 1
1008941 -0.684099 1 1
1008942 4.26714 1 1
1008943 5.36669 1 1
1008944 -2.58264 1 1
1008945 -4.73652 1 1
1008946 5.09432 1 1
1008947 -3.78278 1 1
1008948 2.88215 1 1
1008949 0.233059 1 1
1008950 -0.0402769 1 1
1008951 1.81899 1 1
1008952 -6.64146 1 1
1008953 -2.53895 1 1
1008954 3.716 1 1
1008955 -3.37591 1 1
1008956 -0.428749 1 1
1008957 -0.130223 1 1
1008958 -6.22917 1 1
1008959 -0.960482 1 1
1008960 -6.27002 1 1
1008961 -4.94174 1 1
1008962 2.76411 1 1
1008963 -4.30024 1 1
1008964 -4.43928 1 1
1008965 4.04539 1 1
1008966 -9.34466 1 1
1008967 -3.65508 1 1
1008968 -3.53058 1 1
1008969 2.75203 1 1
1008970 5.76926 1 1
1008971 5.39514 1 1
1008972 -0.297221 1 1
1008973 5.10542 1 1
1008974 -4.89949 1 1
1008975 -6.70325 1 1
1008976 -1.21613 1 1
1008977 1.61838 1 1
1008978 0.0854556 1 1
1008979 -1.14114 1 1
1008980 -3.86497 1 1
1008981 -1.99792 1 1
1008982 -1.6104 1 1
1008983 1.99383 1 1
1008984 -3.02531 1 1
1008985 -3.26899 1 1
1008986 -3.44144 1 1
1008987 -2.83 1 1
1008988 -2.78505 1 1
1008989 4.27071 1 1
1008990 -2.2791 1 1
1008991 3.67677 1 1
1008992 -7.00682 1 1
1008993 -3.06722 1 1
1008994 -9.42458 1 1
1008995 3.15465 1 1
1008996 -2.22881 1 1
1008997 6.79469 1 1
1008998 4.59129 1 1
1008999 -0.319771 1 1
1009000 -2.81676 1 1
1009001 -8.50716 1 1
1009002 3.62754 1 1
1009003 -1.11576 1 1
1009004 -2.74324 1 1
1009005 -0.88296 1 1
1009006 1.52563 1 1
1009007 -4.17996 1 1
1009008 -4.80932 1 1
1009009 5.25356 1 1
1009010 0.493028 1 1
1009011 5.74433 1 1
1009012 -3.75921 1 1
1009013 -0.756177 1 1
1009014 4.24215 1 1
1009015 -1.24753 1 1
1009016 -1.53663 1 1
1009017 -0.0605989 1 1
1009018 -2.34383 1 1
1009019 -10.3965 1 1
1009020 -1.00099 1 1
1009021 -2.60438 1 1
1009022 -3.63459 1 1
1009023 -1.49802 1 1
1009024 -1.0913 1 1
1009025 -2.84257 1 1
1009026 5.48105 1 1
1009027 -5.04463 1 1
1009028 4.53642 1 1
1009029 -4.04451 1 1
1009030 -2.88007 1 1
1009031 -5.3904 1 1
1009032 -5.65946 1 1
1009033 2.53996 1 1
1009034 -0.84149 1 1
1009035 -0.369744 1 1
1009036 -0.47478 1 1
1009037 -0.828699 1 1
1009038 1.45235 1 1
1009039 -0.392123 1 1
1009040 -0.526641 1 1
1009041 -1.6225 1 1
1009042 -3.09709 1 1
1009043 0.659578 1 1
1009044 -1.0457 1 1
1009045 -5.10467 1 1
1009046 2.98667 1 1
1009047 -1.26313 1 1
1009048 -3.03802 1 1
1009049 0.514804 1 1
1009050 -0.394163 1 1
1009051 -5.47011 1 1
1009052 -1.01837 1 1
1009053 -4.4812 1 1
1009054 2.41364 1 1
1009055 3.06516 1 1
1009056 -2.29177 1 1
1009057 -7.25928 1 1
1009058 2.04551 1 1
1009059 -2.69567 1 1
1009060 -5.22807 1 1
1009061 2.94912 1 1
1009062 8.78347 1 1
1009063 -1.09764 1 1
1009064 -3.31692 1 1
1009065 -0.0885991 1 1
1009066 -5.68818 1 1
1009067 -9.20022 1 1
1009068 -4.95884 1 1
1009069 -1.09879 1 1
1009070 -10.7236 1 1
1009071 2.12969 1 1
1009072 2.11054 1 1
1009073 -0.159176 1 1
1009074 3.68593 1 1
1009075 -4.618 1 1
1009076 -0.120834 1 1
1009077 -0.82147 1 1
1009078 -4.67667 1 1
1009079 3.45708 1 1
1009080 -6.12569 1 1
1009081 1.75916 1 1
1009082 -0.0970723 1 1
1009083 -6.10696 1 1
1009084 -1.32752 1 1
1009085 -5.0983 1 1
1009086 -2.27169 1 1
1009087 -9.76397 1 1
1009088 4.83026 1 1
1009089 4.85932 1 1
1009090 -3.42923 1 1
1009091 3.97176 1 1
1009092 -1.32083 1 1
1009093 1.80851 1 1
1009094 -5.86596 1 1
1009095 0.543306 1 1
1009096 -2.56654 1 1
1009097 -1.33334 1 1
1009098 5.70683 1 1
1009099 4.7461 1 1
1009100 -5.27349 1 1
1009101 -2.73705 1 1
1009102 -0.895245 1 1
1009103 -6.54634 1 1
1009104 0.674952 1 1
1009105 -5.09437 1 1
1009106 -1.44887 1 1
1009107 -0.419849 1 1
1009108 3.09003 1 1
1009109 3.70678 1 1
1009110 2.1216 1 1
1009111 3.91564 1 1
1009112 2.34356 1 1
1009113 -1.73647 1 1
1009114 5.81938 1 1
1009115 -3.42 1 1
1009116 -2.1341 1 1
1009117 -2.91675 1 1
1009118 1.23892 1 1
1009119 0.218076 1 1
1009120 0.130711 1 1
1009121 10.32 1 1
1009122 -6.39508 1 1
1009123 2.191 1 1
1009124 3.37163 1 1
1009125 6.52899 1 1
1009126 -7.14203 1 1
1009127 -1.14066 1 1
1009128 6.80645 1 1
1009129 -4.48805 1 1
1009130 1.44821 1 1
1009131 0.427642 1 1
1009132 1.40049 1 1
1009133 -1.52248 1 1
1009134 3.59963 1 1
1009135 2.09005 1 1
1009136 1.2788 1 1
1009137 -4.28566 1 1
1009138 3.05528 1 1
1009139 -0.35363 1 1
1009140 0.666607 1 1
1009141 4.56415 1 1
1009142 0.189153 1 1
1009143 -2.92007 1 1
1009144 -3.99354 1 1
1009145 0.0242685 1 1
1009146 0.843667 1 1
1009147 1.97916 1 1
1009148 2.24807 1 1
1009149 -0.25642 1 1
1009150 2.20904 1 1
1009151 -3.52497 1 1
1009152 2.9551 1 1
1009153 -5.32836 1 1
1009154 0.226257 1 1
1009155 6.5287 1 1
1009156 1.49265 1 1
1009157 -1.18226 1 1
1009158 4.75016 1 1
1009159 -6.62088 1 1
1009160 -2.40033 1 1
1009161 5.70259 1 1
1009162 -0.628334 1 1
1009163 3.16381 1 1
1009164 2.77291 1 1
1009165 -7.20769 1 1
1009166 -1.64356 1 1
1009167 -3.28089 1 1
1009168 5.82695 1 1
1009169 -6.96985 1 1
1009170 -0.83788 1 1
1009171 -1.59581 1 1
1009172 1.63044 1 1
1009173 -4.06043 1 1
1009174 3.36147 1 1
1009175 -4.75167 1 1
1009176 -3.51311 1 1
1009177 -5.19332 1 1
1009178 -1.07831 1 1
1009179 -2.49033 1 1
1009180 9.17466 1 1
1009181 0.422582 1 1
1009182 -3.65375 1 1
1009183 -5.39952 1 1
1009184 1.07648 1 1
1009185 2.90295 1 1
1009186 5.27101 1 1
1009187 -7.22088 1 1
1009188 6.74456 1 1
1009189 -0.653144 1 1
1009190 4.71188 1 1
1009191 -5.71762 1 1
1009192 0.500847 1 1
1009193 -4.06741 1 1
1009194 4.78776 1 1
1009195 -1.57768 1 1
1009196 3.41095 1 1
1009197 -9.89602 1 1
1009198 6.01398 1 1
1009199 5.71635 1 1
1009200 -13.5685 1 1
1009201 -0.352547 1 1
1009202 4.74119 1 1
1009203 0.76271 1 1
1009204 1.07071 1 1
1009205 -0.661148 1 1
1009206 4.00724 1 1
1009207 2.33617 1 1
1009208 7.12284 1 1
1009209 -5.59207 1 1
1009210 0.0231301 1 1
1009211 -10.4118 1 1
1009212 -3.07307 1 1
1009213 2.98606 1 1
1009214 4.68742 1 1
1009215 2.34001 1 1
1009216 0.386836 1 1
1009217 -5.48002 1 1
1009218 -1.59759 1 1
1009219 8.20897 1 1
1009220 -9.33623 1 1
1009221 5.59242 1 1
1009222 3.27785 1 1
1009223 -8.81118 1 1
1009224 -0.975078 1 1
1009225 7.67959 1 1
1009226 1.28622 1 1
1009227 0.872112 1 1
1009228 -4.1331 1 1
1009229 -2.94761 1 1
1009230 6.61694 1 1
1009231 2.6316 1 1
1009232 1.10997 1 1
1009233 7.07888 1 1
1009234 -2.92827 1 1
1009235 2.05039 1 1
1009236 2.10343 1 1
1009237 3.86734 1 1
1009238 4.96525 1 1
1009239 -4.05585 1 1
1009240 2.61038 1 1
1009241 0.138178 1 1
1009242 3.93713 1 1
1009243 0.38299 1 1
1009244 9.9063 1 1
1009245 -3.76489 1 1
1009246 -4.8372 1 1
1009247 2.8423 1 1
1009248 -7.98545 1 1
1009249 -5.91533 1 1
1009250 2.92045 1 1
1009251 -0.100828 1 1
1009252 -1.01836 1 1
1009253 -1.44121 1 1
1009254 -1.82499 1 1
1009255 -6.16059 1 1
1009256 -1.16527 1 1
1009257 2.24357 1 1
1009258 -10.9409 1 1
1009259 -2.00339 1 1
1009260 4.29359 1 1
1009261 -2.88188 1 1
1009262 2.34953 1 1
1009263 6.80855 1 1
1009264 3.60734 1 1
1009265 0.182017 1 1
1009266 3.13706 1 1
1009267 -5.83348 1 1
1009268 2.09329 1 1
1009269 5.18798 1 1
1009270 -6.09051 1 1
1009271 -1.19476 1 1
1009272 -1.2319 1 1
1009273 -1.27668 1 1
1009274 -2.43539 1 1
1009275 5.57176 1 1
1009276 -6.49656 1 1
1009277 -2.06516 1 1
1009278 -4.34974 1 1
1009279 1.25647 1 1
1009280 -4.87073 1 1
1009281 1.37475 1 1
1009282 4.2947 1 1
1009283 -3.42864 1 1
1009284 -4.66901 1 1
1009285 -2.96836 1 1
1009286 -5.17661 1 1
1009287 2.20276 1 1
1009288 -5.19748 1 1
1009289 6.84337 1 1
1009290 -1.66646 1 1
1009291 -8.51843 1 1
1009292 -1.81276 1 1
1009293 4.58322 1 1
1009294 1.79835 1 1
1009295 0.883991 1 1
1009296 1.2136 1 1
1009297 -4.36844 1 1
1009298 5.75755 1 1
1009299 5.9618 1 1
1009300 3.97864 1 1
1009301 -9.99314 1 1
1009302 7.09721 1 1
1009303 8.31676 1 1
1009304 10.7518 1 1
1009305 1.45626 1 1
1009306 -0.745646 1 1
1009307 -0.357682 1 1
1009308 0.805355 1 1
1009309 4.7458 1 1
1009310 6.1554 1 1
1009311 -0.769207 1 1
1009312 -6.02755 1 1
1009313 4.6403 1 1
1009314 -0.346526 1 1
1009315 -3.85841 1 1
1009316 -5.52933 1 1
1009317 -1.74714 1 1
1009318 4.23722 1 1
1009319 3.64948 1 1
1009320 -8.79028 1 1
1009321 8.94593 1 1
1009322 -2.79093 1 1
1009323 -0.398651 1 1
1009324 2.89794 1 1
1009325 -2.55771 1 1
1009326 2.10279 1 1
1009327 -5.80753 1 1
1009328 2.05433 1 1
1009329 5.68834 1 1
1009330 -7.10863 1 1
1009331 -6.16894 1 1
1009332 3.65252 1 1
1009333 6.87856 1 1
1009334 2.56208 1 1
1009335 -1.27978 1 1
1009336 9.63833 1 1
1009337 10.6607 1 1
1009338 -1.90442 1 1
1009339 3.83049 1 1
1009340 -5.44171 1 1
1009341 -6.63887 1 1
1009342 -1.60482 1 1
1009343 -0.696795 1 1
1009344 -3.15246 1 1
1009345 -0.0885463 1 1
1009346 6.41134 1 1
1009347 -5.36326 1 1
1009348 3.60578 1 1
1009349 3.51005 1 1
1009350 -0.449243 1 1
1009351 4.78143 1 1
1009352 -4.74607 1 1
1009353 2.64204 1 1
1009354 -1.13729 1 1
1009355 4.47404 1 1
1009356 -0.674516 1 1
1009357 -2.03438 1 1
1009358 4.2949 1 1
1009359 4.26542 1 1
1009360 -4.99878 1 1
1009361 -1.66971 1 1
1009362 1.68226 1 1
1009363 -0.87045 1 1
1009364 -3.09947 1 1
1009365 8.1879 1 1
1009366 2.66844 1 1
1009367 -2.90212 1 1
1009368 -6.68832 1 1
1009369 -7.36186 1 1
1009370 -0.886712 1 1
1009371 -0.434681 1 1
1009372 8.70471 1 1
1009373 -6.8936 1 1
1009374 1.28081 1 1
1009375 -1.84865 1 1
1009376 -7.28138 1 1
1009377 7.37208 1 1
1009378 1.03061 1 1
1009379 3.80256 1 1
1009380 -1.98867 1 1
1009381 3.03072 1 1
1009382 -0.343461 1 1
1009383 3.08612 1 1
1009384 -1.12462 1 1
1009385 2.96579 1 1
1009386 2.26486 1 1
1009387 1.45304 1 1
1009388 -2.98402 1 1
1009389 -8.47195 1 1
1009390 0.0702918 1 1
1009391 0.0507189 1 1
1009392 1.7454 1 1
1009393 8.4732 1 1
1009394 -0.0955263 1 1
1009395 6.76842 1 1
1009396 -3.74376 1 1
1009397 1.82481 1 1
1009398 0.0242441 1 1
1009399 -1.09094 1 1
1009400 5.69966 1 1
1009401 0.00981324 1 1
1009402 7.42636 1 1
1009403 -2.03413 1 1
1009404 7.23669 1 1
1009405 -0.769265 1 1
1009406 0.762376 1 1
1009407 -5.05632 1 1
1009408 -2.65259 1 1
1009409 -3.31968 1 1
1009410 3.38829 1 1
1009411 5.0491 1 1
1009412 0.387808 1 1
1009413 -5.62416 1 1
1009414 2.7808 1 1
1009415 -3.1906 1 1
1009416 12.9955 1 1
1009417 6.45284 1 1
1009418 -0.676574 1 1
1009419 5.07648 1 1
1009420 -2.39101 1 1
1009421 7.84255 1 1
1009422 2.18159 1 1
1009423 -12.554 1 1
1009424 2.77388 1 1
1009425 -6.06702 1 1
1009426 -8.21498 1 1
1009427 -2.7628 1 1
1009428 -1.51991 1 1
1009429 2.59617 1 1
1009430 -1.76997 1 1
1009431 -0.450495 1 1
1009432 5.34639 1 1
1009433 8.78286 1 1
1009434 -11.1605 1 1
1009435 -3.16931 1 1
1009436 -0.276503 1 1
1009437 0.543576 1 1
1009438 2.52074 1 1
1009439 -5.94255 1 1
1009440 -6.80477 1 1
1009441 -2.82387 1 1
1009442 -1.80683 1 1
1009443 8.44329 1 1
1009444 -10.0922 1 1
1009445 -4.27837 1 1
1009446 -1.09752 1 1
1009447 -0.408936 1 1
1009448 0.238717 1 1
1009449 -1.29914 1 1
1009450 2.08125 1 1
1009451 -5.11151 1 1
1009452 -6.91796 1 1
1009453 4.62142 1 1
1009454 -0.448084 1 1
1009455 2.03677 1 1
1009456 3.68095 1 1
1009457 -12.1219 1 1
1009458 -5.07415 1 1
1009459 3.2687 1 1
1009460 6.74718 1 1
1009461 -3.66882 1 1
1009462 -0.963624 1 1
1009463 2.15729 1 1
1009464 1.25146 1 1
1009465 -5.42788 1 1
1009466 -4.6936 1 1
1009467 -1.38998 1 1
1009468 4.8186 1 1
1009469 -0.185307 1 1
1009470 -1.65175 1 1
1009471 -0.981342 1 1
1009472 -0.583603 1 1
1009473 8.04149 1 1
1009474 2.26379 1 1
1009475 -0.5061 1 1
1009476 -4.53888 1 1
1009477 1.60203 1 1
1009478 -3.72735 1 1
1009479 3.01361 1 1
1009480 -4.05384 1 1
1009481 -1.8422 1 1
1009482 -5.28687 1 1
1009483 5.07494 1 1
1009484 -2.95485 1 1
1009485 -3.18185 1 1
1009486 -3.95422 1 1
1009487 2.31188 1 1
1009488 0.228236 1 1
1009489 -2.62531 1 1
1009490 2.39559 1 1
1009491 -4.17141 1 1
1009492 5.91003 1 1
1009493 1.85162 1 1
1009494 -5.80848 1 1
1009495 -1.15479 1 1
1009496 -0.625199 1 1
1009497 -4.19708 1 1
1009498 -13.905 1 1
1009499 -6.2379 1 1
1009500 -0.0154558 1 1
1009501 3.57861 1 1
1009502 1.48872 1 1
1009503 -0.652599 1 1
1009504 -4.34872 1 1
1009505 -3.16835 1 1
1009506 -3.96952 1 1
1009507 4.10087 1 1
1009508 -5.46251 1 1
1009509 2.75237 1 1
1009510 1.584 1 1
1009511 -5.72539 1 1
1009512 -3.42052 1 1
1009513 -1.59277 1 1
1009514 0.615458 1 1
1009515 -2.57303 1 1
1009516 9.11155 1 1
1009517 -0.966213 1 1
1009518 -7.42093 1 1
1009519 0.683935 1 1
1009520 2.79308 1 1
1009521 -4.04558 1 1
1009522 6.31805 1 1
1009523 -3.64558 1 1
1009524 -2.13337 1 1
1009525 3.08905 1 1
1009526 -2.01605 1 1
1009527 -3.73336 1 1
1009528 -3.53261 1 1
1009529 -1.39768 1 1
1009530 0.197846 1 1
1009531 1.05619 1 1
1009532 -7.37135 1 1
1009533 -0.761062 1 1
1009534 -2.21985 1 1
1009535 -1.2559 1 1
1009536 1.81691 1 1
1009537 9.02502 1 1
1009538 3.261 1 1
1009539 -3.89804 1 1
1009540 0.800421 1 1
1009541 -7.89257 1 1
1009542 -10.444 1 1
1009543 -5.63097 1 1
1009544 0.831885 1 1
1009545 -5.56287 1 1
1009546 3.00272 1 1
1009547 -3.57896 1 1
1009548 -1.55881 1 1
1009549 -2.1137 1 1
1009550 -4.4204 1 1
1009551 1.89612 1 1
1009552 -1.76655 1 1
1009553 -0.161013 1 1
1009554 0.425573 1 1
1009555 4.9307 1 1
1009556 -9.14996 1 1
1009557 1.50472 1 1
1009558 7.32597 1 1
1009559 -8.42215 1 1
1009560 1.54692 1 1
1009561 -9.15538 1 1
1009562 -5.95204 1 1
1009563 4.88175 1 1
1009564 -0.141152 1 1
1009565 3.17524 1 1
1009566 0.710764 1 1
1009567 0.369438 1 1
1009568 1.80918 1 1
1009569 0.643616 1 1
1009570 4.47083 1 1
1009571 6.49882 1 1
1009572 -2.88814 1 1
1009573 -1.81865 1 1
1009574 2.06327 1 1
1009575 -10.9189 1 1
1009576 5.79527 1 1
1009577 -7.14417 1 1
1009578 4.55628 1 1
1009579 3.23702 1 1
1009580 -1.79238 1 1
1009581 -1.5167 1 1
1009582 -4.81005 1 1
1009583 -3.367 1 1
1009584 -3.71651 1 1
1009585 1.06736 1 1
1009586 -2.99541 1 1
1009587 1.77621 1 1
1009588 -1.29023 1 1
1009589 1.36268 1 1
1009590 1.06 1 1
1009591 -2.17446 1 1
1009592 6.95508 1 1
1009593 3.77599 1 1
1009594 -0.51203 1 1
1009595 0.860207 1 1
1009596 0.229279 1 1
1009597 -3.36789 1 1
1009598 1.22606 1 1
1009599 10.2992 1 1
1009600 -1.50896 1 1
1009601 -1.1192 1 1
1009602 5.62136 1 1
1009603 -0.0597066 1 1
1009604 -0.824323 1 1
1009605 -9.20415 1 1
1009606 -0.736397 1 1
1009607 5.03305 1 1
1009608 -2.28192 1 1
1009609 -0.191429 1 1
1009610 1.89332 1 1
1009611 3.84921 1 1
1009612 -4.60936 1 1
1009613 -0.965888 1 1
1009614 6.4363 1 1
1009615 -2.4056 1 1
1009616 3.27545 1 1
1009617 -1.97721 1 1
1009618 -1.03992 1 1
1009619 0.76266 1 1
1009620 0.317034 1 1
1009621 -0.216754 1 1
1009622 5.05818 1 1
1009623 -2.80111 1 1
1009624 7.26297 1 1
1009625 -2.30113 1 1
1009626 1.08573 1 1
1009627 -7.76717 1 1
1009628 4.82152 1 1
1009629 1.88675 1 1
1009630 -3.07599 1 1
1009631 -0.484169 1 1
1009632 -0.358201 1 1
1009633 -3.01302 1 1
1009634 -5.25152 1 1
1009635 -0.696202 1 1
1009636 0.567646 1 1
1009637 -6.08501 1 1
1009638 -4.51356 1 1
1009639 4.34757 1 1
1009640 -3.75757 1 1
1009641 3.67375 1 1
1009642 7.9158 1 1
1009643 -2.42459 1 1
1009644 -1.983 1 1
1009645 -0.701483 1 1
1009646 3.43409 1 1
1009647 0.205975 1 1
1009648 -5.35724 1 1
1009649 -3.93323 1 1
1009650 -5.09775 1 1
1009651 4.29584 1 1
1009652 1.3004 1 1
1009653 -8.85635 1 1
1009654 -3.77134 1 1
1009655 -2.78372 1 1
1009656 2.62921 1 1
1009657 -0.357572 1 1
1009658 6.53039 1 1
1009659 4.66108 1 1
1009660 5.17833 1 1
1009661 2.8865 1 1
1009662 4.48473 1 1
1009663 2.98266 1 1
1009664 -5.2561 1 1
1009665 0.518859 1 1
1009666 0.515228 1 1
1009667 -0.833662 1 1
1009668 0.863 1 1
1009669 -5.40314 1 1
1009670 -4.17995 1 1
1009671 0.83274 1 1
1009672 -1.99064 1 1
1009673 -4.05948 1 1
1009674 1.12317 1 1
1009675 -6.85803 1 1
1009676 -3.41424 1 1
1009677 -5.29244 1 1
1009678 -6.68142 1 1
1009679 3.81358 1 1
1009680 1.69216 1 1
1009681 4.0118 1 1
1009682 5.11661 1 1
1009683 -0.764706 1 1
1009684 -13.2607 1 1
1009685 -3.38986 1 1
1009686 6.67687 1 1
1009687 -5.42692 1 1
1009688 -4.05295 1 1
1009689 1.5601 1 1
1009690 2.04378 1 1
1009691 1.0554 1 1
1009692 -3.43656 1 1
1009693 -2.66224 1 1
1009694 1.57167 1 1
1009695 -2.32718 1 1
1009696 -0.261772 1 1
1009697 2.68975 1 1
1009698 5.81177 1 1
1009699 9.80629 1 1
1009700 7.20049 1 1
1009701 -1.48911 1 1
1009702 6.16792 1 1
1009703 4.32392 1 1
1009704 -0.665861 1 1
1009705 -1.45862 1 1
1009706 2.60447 1 1
1009707 -3.18158 1 1
1009708 2.23082 1 1
1009709 -0.745535 1 1
1009710 -9.91589 1 1
1009711 3.12017 1 1
1009712 1.5257 1 1
1009713 4.60153 1 1
1009714 0.927571 1 1
1009715 0.918043 1 1
1009716 2.74867 1 1
1009717 4.40058 1 1
1009718 0.305803 1 1
1009719 2.11647 1 1
1009720 4.29449 1 1
1009721 8.31187 1 1
1009722 -2.7296 1 1
1009723 3.51962 1 1
1009724 -10.5448 1 1
1009725 1.55526 1 1
1009726 7.55385 1 1
1009727 -1.63295 1 1
1009728 -4.19704 1 1
1009729 0.411734 1 1
1009730 2.43598 1 1
1009731 -1.88278 1 1
1009732 -9.17931 1 1
1009733 2.11399 1 1
1009734 -0.768804 1 1
1009735 6.12249 1 1
1009736 -0.841786 1 1
1009737 8.41687 1 1
1009738 2.88778 1 1
1009739 2.79636 1 1
1009740 -3.00585 1 1
1009741 -5.95404 1 1
1009742 0.710587 1 1
1009743 -0.0926555 1 1
1009744 5.28875 1 1
1009745 -3.81473 1 1
1009746 -3.7076 1 1
1009747 11.402 1 1
1009748 2.20978 1 1
1009749 -1.97604 1 1
1009750 3.1185 1 1
1009751 -7.97114 1 1
1009752 -2.74113 1 1
1009753 4.80975 1 1
1009754 2.27896 1 1
1009755 -3.75834 1 1
1009756 -1.40971 1 1
1009757 -0.627983 1 1
1009758 0.915289 1 1
1009759 1.12664 1 1
1009760 -1.83329 1 1
1009761 2.48329 1 1
1009762 5.28479 1 1
1009763 -0.864089 1 1
1009764 4.67216 1 1
1009765 4.55011 1 1
1009766 5.10727 1 1
1009767 -3.00803 1 1
1009768 -2.57944 1 1
